2780.0,1752.7351682441931,609.2566290160494,6812.115795404538,2269.8485632305956,straight
2760.0,1726.5283461327817,609.2566290160494,6791.399656182811,2253.49989571777,straight
2740.0,1700.4373702080295,609.2566290160494,6770.709398578557,2237.2219380293946,straight
2720.0,1674.2305486401804,609.2566290160494,6749.9932592558935,2220.873269684698,straight
2700.0,1648.0410917207132,609.2566290160494,6729.303001797438,2204.52460181328,straight
2680.0,1621.9327513802784,609.2566290160494,6708.586862372731,2188.1759344257493,straight
2660.0,1595.7432938915958,609.2566290160494,6687.896605062013,2171.897976425228,straight
2640.0,1569.5538378787774,609.2566290160494,6667.1804655341375,2155.5493081810955,straight
2620.0,1543.4454962842065,609.2566290160494,6646.464326241435,2139.200640426232,straight
2600.0,1517.2560396979807,609.2566290160494,6625.77406874095,2122.9226834720102,straight
2580.0,1491.1476989218745,609.2566290160494,6605.057929344753,2106.5740148402097,straight
2560.0,1464.958241725681,609.2566290160494,6584.367671994023,2090.2253467030773,straight
2540.0,1438.7514205032085,609.2566290160494,6563.651532493175,2073.8766790723116,straight
2520.0,1412.6604439850362,609.2566290160494,6542.93539323139,2057.598721811423,straight
2500.0,1386.4709877959945,609.2566290160494,6522.245135687557,2041.2500532761783,straight
2480.0,1360.2641655208006,609.2566290160494,6501.528996320789,2024.9013852531186,straight
2460.0,1334.1731896571746,609.2566290160494,6480.838738928782,2008.5527177547515,straight
2440.0,1307.9663680691488,609.2566290160494,6460.122599455834,1992.2747601673818,straight
2420.0,1281.875391760057,609.2566290160494,6439.406460225973,1975.9260917352149,straight
2400.0,1255.6685709214833,609.2566290160494,6418.71620263741,1959.5774238340264,straight
2380.0,1229.479113283345,609.2566290160494,6398.000063301031,1943.2287564772191,straight
2360.0,1203.3881377178354,609.2566290160494,6377.30980586642,1926.9507985415714,straight
2340.0,1177.1813156859057,609.2566290160494,6356.593666422292,1910.6021302196857,straight
2320.0,1150.9918592240344,609.2566290160494,6335.8775272254115,1894.2534624489938,straight
2300.0,1124.8835184142401,609.2566290160494,6315.187269590665,1877.975505697558,straight
2280.0,1098.694061147142,609.2566290160494,6294.471130285689,1861.6268369359095,straight
2260.0,1072.5857215160008,609.2566290160494,6273.780872807082,1845.2781687322918,straight
